,Customer,Agent,SalesAgentEmailID,ContactEmailID,Stage,Product,Close_Value,Created Date,Close Date
3375,Rangreen,Versie Hillebrand,versie@piedpiper.com,darrel@rangreen.com,Lost,MG Special,,2017-06-10 00:00:00,2019-08-06 00:00:00
3376,Blackzim,Maureen Marcano,maureen@piedpiper.com,riley@blackzim.com,Won,GTXPro,5026,2017-06-10 00:00:00,2018-12-08 00:00:00
3377,Warephase,Darcel Schlecht,darcel@piedpiper.com,elisa@warephase.com,Lost,GTXPro,,2017-06-10 00:00:00,2017-09-09 00:00:00
3378,Statholdings,Lajuana Vencill,lajuana@piedpiper.com,verna@statholdings.com,Lost,MG Special,492,2017-06-10 00:00:00,2019-10-10 00:00:00
3379,Funholding,Versie Hillebrand,versie@piedpiper.com,ying@funholding.com,Lost,MG Advanced,50,2017-06-10 00:00:00,2018-04-22 00:00:00
3380,Genco Pura Olive Oil Company,Gladys Colclough,gladys@piedpiper.com,karole@gencopuraoliveoilcompany.com,Won,MG Advanced,3494,2017-06-10 00:00:00,2018-02-16 00:00:00
3381,Dalttechnology,Kary Hendrixson,kary@piedpiper.com,nelia@dalttechnology.com,In Progress,GTXPro,300,2017-06-11 00:00:00,2018-08-19 00:00:00
3382,Condax,Versie Hillebrand,versie@piedpiper.com,golda@condax.com,Won,MG Special,,2017-06-11 00:00:00,2017-09-04 00:00:00
3383,Massive Dynamic,Wilburn Farren,wilburn@piedpiper.com,gertrude@massivedynamic.com,In Progress,MG Advanced,4514,2017-06-11 00:00:00,2019-03-05 00:00:00
3384,Silis,Reed Clapper,reed@piedpiper.com,zulema@silis.com,Lost,GTX Basic,487,2017-06-11 00:00:00,2019-03-08 00:00:00
3385,Bioplex,Donn Cantrell,donn@piedpiper.com,cassy@bioplex.com,Lost,GTXPro,4514,2017-06-11 00:00:00,2018-01-30 00:00:00
3386,Zotware,Reed Clapper,reed@piedpiper.com,shella@zotware.com,Won,GTX Plus Basic,1123,2017-06-11 00:00:00,2017-10-21 00:00:00
3387,Hottechi,Markita Hansen,markita@piedpiper.com,juliette@hottechi.com,Won,GTX Basic,569,2017-06-11 00:00:00,2018-01-28 00:00:00
3388,Dontechi,Cecily Lampkin,cecily@piedpiper.com,kristle@dontechi.com,Won,MG Special,57,2017-06-11 00:00:00,2017-11-23 00:00:00
3389,Rantouch,Zane Levy,zane@piedpiper.com,maren@rantouch.com,Won,GTX Plus Basic,1053,2017-06-11 00:00:00,2018-04-29 00:00:00
3390,Globex Corporation,Gladys Colclough,gladys@piedpiper.com,yolando@globexcorporation.com,Lost,GTX Basic,49,2017-06-11 00:00:00,2018-10-02 00:00:00
3391,Cancity,Jonathan Berthelot,jonathan@piedpiper.com,faviola@cancity.com,Won,MG Special,53,2017-06-11 00:00:00,2018-10-12 00:00:00
3392,J-Texon,Maureen Marcano,maureen@piedpiper.com,winston@j-texon.com,Won,MG Advanced,3415,2017-06-11 00:00:00,2018-04-09 00:00:00
3393,Zumgoity,Anna Snelling,anna@piedpiper.com,israel@zumgoity.com,Won,GTX Basic,594,2017-06-11 00:00:00,2018-01-05 00:00:00
3394,Acme Corporation,Garret Kinder,garret@piedpiper.com,cuc@acmecorporation.com,Won,MG Special,57,2017-06-11 00:00:00,2019-05-13 00:00:00
3395,Finhigh,Darcel Schlecht,darcel@piedpiper.com,mellie@finhigh.com,Won,GTX Basic,626,2017-06-11 00:00:00,2019-01-31 00:00:00
3396,Umbrella Corporation,Cassey Cress,cassey@piedpiper.com,orpha@umbrellacorporation.com,Lost,GTXPro,1026,2017-06-12 00:00:00,2018-04-08 00:00:00
3397,Iselectrics,Donn Cantrell,donn@piedpiper.com,mirta@iselectrics.com,Won,GTX Plus Pro,5702,2017-06-12 00:00:00,2018-02-19 00:00:00
3398,Y-corporation,Hayden Neloms,hayden@piedpiper.com,rosanne@y-corporation.com,Won,MG Special,49,2017-06-12 00:00:00,2018-11-27 00:00:00
3399,Labdrill,Daniell Hammack,daniell@piedpiper.com,halley@labdrill.com,In Progress,GTX Plus Pro,300,2017-06-12 00:00:00,2018-11-27 00:00:00
3400,Ron-tech,Jonathan Berthelot,jonathan@piedpiper.com,kelly@ron-tech.com,Won,GTX Basic,627,2017-06-12 00:00:00,2019-08-18 00:00:00
3401,Scotfind,Vicki Laflamme,vicki@piedpiper.com,gordon@scotfind.com,Won,MG Special,48,2017-06-12 00:00:00,2019-10-03 00:00:00
3402,Xx-zobam,Rosie Papadopoulos,rosie@piedpiper.com,vanessa@xx-zobam.com,In Progress,GTXPro,2000,2017-06-12 00:00:00,2017-07-05 00:00:00
3403,Konmatfix,Niesha Huffines,niesha@piedpiper.com,ivana@konmatfix.com,Lost,GTXPro,5169,2017-06-12 00:00:00,2019-02-26 00:00:00
3404,Initech,Daniell Hammack,daniell@piedpiper.com,alejandro@initech.com,Won,GTX Plus Pro,4881,2017-06-12 00:00:00,2019-06-25 00:00:00
3405,Newex,Maureen Marcano,maureen@piedpiper.com,pedro@newex.com,Lost,GTX Basic,2000,2017-06-12 00:00:00,2017-11-09 00:00:00
3406,Betasoloin,Donn Cantrell,donn@piedpiper.com,danilo@betasoloin.com,Won,GTXPro,5763,2017-06-12 00:00:00,2019-05-16 00:00:00
3407,Plusstrip,Rosalina Dieter,rosalina@piedpiper.com,deanne@plusstrip.com,Won,MG Advanced,3278,2017-06-12 00:00:00,2018-04-07 00:00:00
3408,The New York Inquirer,Donn Cantrell,donn@piedpiper.com,hai@thenewyorkinquirer.com,Lost,GTX Plus Pro,1180,2017-06-12 00:00:00,2018-06-17 00:00:00
3409,Funholding,Marty Freudenburg,marty@piedpiper.com,ying@funholding.com,Lost,GTX Plus Basic,50,2017-06-12 00:00:00,2018-08-17 00:00:00
3410,Kan-code,Kami Bicknell,kami@piedpiper.com,kenton@kan-code.com,Lost,GTXPro,4667,2017-06-12 00:00:00,2019-11-23 00:00:00
3411,Konex,Hayden Neloms,hayden@piedpiper.com,delila@konex.com,Won,MG Advanced,3664,2017-06-12 00:00:00,2017-08-20 00:00:00
3412,Ron-tech,Kami Bicknell,kami@piedpiper.com,kelly@ron-tech.com,In Progress,MG Advanced,487,2017-06-13 00:00:00,2018-03-25 00:00:00
3413,Ganjaflex,Donn Cantrell,donn@piedpiper.com,somer@ganjaflex.com,Won,GTX Basic,,2017-06-13 00:00:00,2018-02-19 00:00:00
3414,Conecom,Kary Hendrixson,kary@piedpiper.com,ivory@conecom.com,In Progress,GTX Plus Pro,,2017-06-13 00:00:00,2019-05-19 00:00:00
3415,Hottechi,Zane Levy,zane@piedpiper.com,juliette@hottechi.com,Won,GTX Plus Basic,1214,2017-06-13 00:00:00,2017-10-25 00:00:00
3416,Lexiqvolax,Hayden Neloms,hayden@piedpiper.com,darryl@lexiqvolax.com,Lost,GTX Plus Basic,53,2017-06-13 00:00:00,2018-07-07 00:00:00
3417,Groovestreet,Violet Mclelland,violet@piedpiper.com,natisha@groovestreet.com,In Progress,MG Special,,2017-06-13 00:00:00,2017-06-24 00:00:00
3418,Ontomedia,Boris Faz,boris@piedpiper.com,nedra@ontomedia.com,Won,MG Special,53,2017-06-13 00:00:00,2019-10-14 00:00:00
3419,Lexiqvolax,James Ascencio,james@piedpiper.com,darryl@lexiqvolax.com,Won,GTX Plus Pro,5190,2017-06-13 00:00:00,2018-02-16 00:00:00
3420,Umbrella Corporation,Corliss Cosme,corliss@piedpiper.com,orpha@umbrellacorporation.com,Won,GTXPro,5137,2017-06-13 00:00:00,2017-10-24 00:00:00
3421,Hatfan,Niesha Huffines,niesha@piedpiper.com,tyron@hatfan.com,In Progress,GTX Basic,,2017-06-13 00:00:00,2018-02-01 00:00:00
3422,Zathunicon,Donn Cantrell,donn@piedpiper.com,williemae@zathunicon.com,Lost,GTXPro,2000,2017-06-13 00:00:00,2018-04-20 00:00:00
3423,Zathunicon,Corliss Cosme,corliss@piedpiper.com,williemae@zathunicon.com,Won,GTX Basic,524,2017-06-13 00:00:00,2019-01-22 00:00:00
3424,Ontomedia,Donn Cantrell,donn@piedpiper.com,nedra@ontomedia.com,Lost,MG Advanced,588,2017-06-13 00:00:00,2019-01-15 00:00:00
3425,Sonron,Elease Gluck,elease@piedpiper.com,ashlie@sonron.com,Lost,GTXPro,500,2017-06-13 00:00:00,2019-01-07 00:00:00
3426,Labdrill,Kary Hendrixson,kary@piedpiper.com,halley@labdrill.com,Won,GTX Basic,528,2017-06-13 00:00:00,2019-02-08 00:00:00
3427,Kan-code,Rosie Papadopoulos,rosie@piedpiper.com,kenton@kan-code.com,Lost,MG Special,903,2017-06-13 00:00:00,2018-10-13 00:00:00
3428,Warephase,Moses Frase,moses@piedpiper.com,elisa@warephase.com,Won,MG Advanced,3090,2017-06-13 00:00:00,2018-02-15 00:00:00
3429,Newex,Kami Bicknell,kami@piedpiper.com,pedro@newex.com,Won,GTX Basic,562,2017-06-13 00:00:00,2018-11-13 00:00:00
3430,Singletechno,Elease Gluck,elease@piedpiper.com,tambra@singletechno.com,Won,MG Special,47,2017-06-13 00:00:00,2018-01-08 00:00:00
3431,Warephase,Vicki Laflamme,vicki@piedpiper.com,elisa@warephase.com,In Progress,GTX Basic,,2017-06-13 00:00:00,2019-12-11 00:00:00
3432,Ron-tech,Elease Gluck,elease@piedpiper.com,kelly@ron-tech.com,In Progress,GTK 500,560,2017-06-14 00:00:00,2019-11-21 00:00:00
3433,Warephase,Jonathan Berthelot,jonathan@piedpiper.com,elisa@warephase.com,Lost,GTX Plus Basic,4667,2017-06-14 00:00:00,2017-08-06 00:00:00
3434,Fasehatice,Vicki Laflamme,vicki@piedpiper.com,hsiu@fasehatice.com,Won,GTX Plus Pro,6079,2017-06-14 00:00:00,2019-08-26 00:00:00
3435,Gekko & Co,Donn Cantrell,donn@piedpiper.com,krystle@gekko&co.com,Lost,GTX Plus Basic,1180,2017-06-14 00:00:00,2018-02-20 00:00:00
3436,Genco Pura Olive Oil Company,Violet Mclelland,violet@piedpiper.com,karole@gencopuraoliveoilcompany.com,In Progress,MG Special,492,2017-06-14 00:00:00,2018-11-02 00:00:00
3437,Scottech,Darcel Schlecht,darcel@piedpiper.com,edison@scottech.com,Won,GTXPro,,2017-06-14 00:00:00,2017-08-27 00:00:00
3438,Sunnamplex,Markita Hansen,markita@piedpiper.com,maxie@sunnamplex.com,Won,GTXPro,4968,2017-06-14 00:00:00,2019-10-10 00:00:00
3439,Sunnamplex,Zane Levy,zane@piedpiper.com,maxie@sunnamplex.com,Won,GTXPro,4444,2017-06-14 00:00:00,2017-10-17 00:00:00
3440,Ganjaflex,Donn Cantrell,donn@piedpiper.com,somer@ganjaflex.com,Won,MG Special,49,2017-06-14 00:00:00,2018-03-22 00:00:00
3441,Isdom,Lajuana Vencill,lajuana@piedpiper.com,corrinne@isdom.com,Lost,GTX Basic,4667,2017-06-14 00:00:00,2018-11-11 00:00:00
3442,Betasoloin,Violet Mclelland,violet@piedpiper.com,danilo@betasoloin.com,In Progress,MG Advanced,61,2017-06-14 00:00:00,2019-12-18 00:00:00
3443,Goodsilron,James Ascencio,james@piedpiper.com,claribel@goodsilron.com,In Progress,GTX Plus Pro,3284,2017-06-14 00:00:00,2018-11-28 00:00:00
3444,Rangreen,Lajuana Vencill,lajuana@piedpiper.com,darrel@rangreen.com,Won,GTX Basic,505,2017-06-14 00:00:00,2019-10-01 00:00:00
3445,Kinnamplus,Versie Hillebrand,versie@piedpiper.com,monte@kinnamplus.com,In Progress,GTX Plus Basic,57,2017-06-14 00:00:00,2019-05-23 00:00:00
3446,Konmatfix,Marty Freudenburg,marty@piedpiper.com,ivana@konmatfix.com,Won,GTX Plus Basic,1171,2017-06-14 00:00:00,2019-04-22 00:00:00
3447,dambase,Darcel Schlecht,darcel@piedpiper.com,darwin@dambase.com,Won,GTXPro,4790,2017-06-14 00:00:00,2017-11-10 00:00:00
3448,Konex,Zane Levy,zane@piedpiper.com,delila@konex.com,Won,GTXPro,4800,2017-06-14 00:00:00,2019-05-28 00:00:00
3449,Plexzap,Zane Levy,zane@piedpiper.com,titus@plexzap.com,In Progress,MG Special,61,2017-06-14 00:00:00,2019-10-06 00:00:00
3450,Gogozoom,Darcel Schlecht,darcel@piedpiper.com,salina@gogozoom.com,Won,GTXPro,,2017-06-14 00:00:00,2018-09-10 00:00:00
3451,Condax,Kary Hendrixson,kary@piedpiper.com,golda@condax.com,Won,GTXPro,,2017-06-14 00:00:00,2019-05-11 00:00:00
3452,Cancity,Versie Hillebrand,versie@piedpiper.com,faviola@cancity.com,Won,MG Advanced,3309,2017-06-14 00:00:00,2018-10-28 00:00:00
3453,Sonron,Elease Gluck,elease@piedpiper.com,ashlie@sonron.com,Won,MG Special,58,2017-06-14 00:00:00,2017-10-06 00:00:00
3454,Hatfan,Corliss Cosme,corliss@piedpiper.com,tyron@hatfan.com,In Progress,GTX Plus Basic,,2017-06-15 00:00:00,2017-12-04 00:00:00
3455,Zoomit,Corliss Cosme,corliss@piedpiper.com,laveta@zoomit.com,In Progress,GTX Plus Pro,3180,2017-06-15 00:00:00,2018-09-17 00:00:00
3456,Globex Corporation,Corliss Cosme,corliss@piedpiper.com,yolando@globexcorporation.com,In Progress,GTXPro,1054,2017-06-15 00:00:00,2018-01-06 00:00:00
3457,Sunnamplex,Kami Bicknell,kami@piedpiper.com,maxie@sunnamplex.com,In Progress,GTX Plus Basic,,2017-06-15 00:00:00,2018-08-20 00:00:00
3458,Zumgoity,Gladys Colclough,gladys@piedpiper.com,israel@zumgoity.com,Won,GTXPro,,2017-06-15 00:00:00,2018-12-14 00:00:00
3459,Bioplex,Donn Cantrell,donn@piedpiper.com,cassy@bioplex.com,Won,GTX Plus Basic,1109,2017-06-15 00:00:00,2018-08-20 00:00:00
3460,Bubba Gump,Corliss Cosme,corliss@piedpiper.com,margarito@bubbagump.com,Won,GTX Plus Basic,1083,2017-06-15 00:00:00,2018-07-08 00:00:00
3461,Ron-tech,Lajuana Vencill,lajuana@piedpiper.com,kelly@ron-tech.com,Won,GTX Plus Basic,,2017-06-15 00:00:00,2018-03-22 00:00:00
3462,Iselectrics,Wilburn Farren,wilburn@piedpiper.com,mirta@iselectrics.com,Won,GTX Plus Pro,6263,2017-06-15 00:00:00,2019-08-15 00:00:00
3463,Hatfan,Markita Hansen,markita@piedpiper.com,tyron@hatfan.com,Won,GTXPro,4815,2017-06-15 00:00:00,2017-10-14 00:00:00
3464,Zathunicon,Donn Cantrell,donn@piedpiper.com,williemae@zathunicon.com,Lost,MG Advanced,4667,2017-06-15 00:00:00,2018-04-05 00:00:00
3465,Zumgoity,Marty Freudenburg,marty@piedpiper.com,israel@zumgoity.com,Won,GTX Plus Basic,881,2017-06-15 00:00:00,2018-02-09 00:00:00
3466,Zumgoity,Darcel Schlecht,darcel@piedpiper.com,israel@zumgoity.com,Won,GTXPro,,2017-06-15 00:00:00,2018-12-07 00:00:00
3467,Streethex,Lajuana Vencill,lajuana@piedpiper.com,junko@streethex.com,Lost,MG Advanced,50,2017-06-15 00:00:00,2018-10-21 00:00:00
3468,Codehow,Cecily Lampkin,cecily@piedpiper.com,justine@codehow.com,Won,GTX Plus Pro,,2017-06-15 00:00:00,2018-02-27 00:00:00
3469,Zencorporation,Cassey Cress,cassey@piedpiper.com,rosalyn@zencorporation.com,Lost,MG Advanced,517,2017-06-15 00:00:00,2017-09-05 00:00:00
3470,Golddex,Boris Faz,boris@piedpiper.com,kelli@golddex.com,In Progress,MG Special,4667,2017-06-15 00:00:00,2019-12-23 00:00:00
3471,Initech,Cassey Cress,cassey@piedpiper.com,alejandro@initech.com,Won,GTX Plus Pro,5228,2017-06-15 00:00:00,2018-07-22 00:00:00
3472,Nam-zim,Maureen Marcano,maureen@piedpiper.com,garfield@nam-zim.com,Won,GTXPro,4913,2017-06-15 00:00:00,2019-01-01 00:00:00
3473,Cheers,Maureen Marcano,maureen@piedpiper.com,robbie@cheers.com,Won,GTX Plus Basic,1130,2017-06-15 00:00:00,2019-11-03 00:00:00
3474,Golddex,Maureen Marcano,maureen@piedpiper.com,kelli@golddex.com,Lost,GTX Plus Basic,589,2017-06-15 00:00:00,2018-11-30 00:00:00
3475,Bluth Company,Cassey Cress,cassey@piedpiper.com,antionette@bluthcompany.com,Won,GTX Basic,566,2017-06-15 00:00:00,2017-09-05 00:00:00
3476,Donware,Markita Hansen,markita@piedpiper.com,eleonore@donware.com,In Progress,MG Special,3284,2017-06-15 00:00:00,2018-03-31 00:00:00
3477,Codehow,Darcel Schlecht,darcel@piedpiper.com,justine@codehow.com,Won,MG Advanced,2969,2017-06-15 00:00:00,2017-12-17 00:00:00
3478,Opentech,Boris Faz,boris@piedpiper.com,paola@opentech.com,In Progress,GTX Plus Pro,5169,2017-06-16 00:00:00,2018-07-03 00:00:00
3479,dambase,Darcel Schlecht,darcel@piedpiper.com,darwin@dambase.com,Lost,GTXPro,601,2017-06-16 00:00:00,2017-11-17 00:00:00
3480,Hottechi,Vicki Laflamme,vicki@piedpiper.com,juliette@hottechi.com,Won,GTX Basic,638,2017-06-16 00:00:00,2018-10-25 00:00:00
3481,Kinnamplus,James Ascencio,james@piedpiper.com,monte@kinnamplus.com,In Progress,GTX Plus Pro,561,2017-06-16 00:00:00,2019-02-08 00:00:00
3482,Domzoom,Niesha Huffines,niesha@piedpiper.com,tanja@domzoom.com,Won,MG Special,61,2017-06-16 00:00:00,2018-08-31 00:00:00
3483,Hottechi,James Ascencio,james@piedpiper.com,juliette@hottechi.com,Won,GTXPro,5157,2017-06-16 00:00:00,2019-01-24 00:00:00
3484,Kinnamplus,Wilburn Farren,wilburn@piedpiper.com,monte@kinnamplus.com,Won,MG Special,52,2017-06-16 00:00:00,2019-12-22 00:00:00
3485,Newex,Gladys Colclough,gladys@piedpiper.com,pedro@newex.com,In Progress,GTXPro,3180,2017-06-16 00:00:00,2018-04-09 00:00:00
3486,Donquadtech,Corliss Cosme,corliss@piedpiper.com,malissa@donquadtech.com,Won,MG Special,54,2017-06-16 00:00:00,2019-08-18 00:00:00
3487,Hottechi,James Ascencio,james@piedpiper.com,juliette@hottechi.com,Won,GTX Basic,551,2017-06-16 00:00:00,2017-12-04 00:00:00
3488,Betasoloin,Zane Levy,zane@piedpiper.com,danilo@betasoloin.com,In Progress,GTXPro,,2017-06-16 00:00:00,2017-11-08 00:00:00
3489,Ontomedia,Cassey Cress,cassey@piedpiper.com,nedra@ontomedia.com,Won,GTX Plus Pro,5026,2017-06-16 00:00:00,2017-09-21 00:00:00
3490,Scottech,Jonathan Berthelot,jonathan@piedpiper.com,edison@scottech.com,Won,GTX Basic,528,2017-06-16 00:00:00,2017-07-08 00:00:00
3491,Inity,Moses Frase,moses@piedpiper.com,palmira@inity.com,Lost,MG Advanced,2000,2017-06-16 00:00:00,2017-06-19 00:00:00
3492,Funholding,Jonathan Berthelot,jonathan@piedpiper.com,ying@funholding.com,Lost,GTX Plus Basic,53,2017-06-16 00:00:00,2019-12-15 00:00:00
3493,Golddex,Rosalina Dieter,rosalina@piedpiper.com,kelli@golddex.com,In Progress,MG Advanced,46,2017-06-17 00:00:00,2019-12-31 00:00:00
3494,Conecom,Niesha Huffines,niesha@piedpiper.com,ivory@conecom.com,Lost,MG Advanced,1540,2017-06-17 00:00:00,2018-10-17 00:00:00
3495,Goodsilron,Violet Mclelland,violet@piedpiper.com,claribel@goodsilron.com,In Progress,GTXPro,,2017-06-17 00:00:00,2017-10-04 00:00:00
3496,Toughzap,Darcel Schlecht,darcel@piedpiper.com,sherman@toughzap.com,Won,GTXPro,5010,2017-06-17 00:00:00,2019-12-22 00:00:00
3497,Blackzim,Maureen Marcano,maureen@piedpiper.com,riley@blackzim.com,Won,MG Advanced,2798,2017-06-17 00:00:00,2018-04-07 00:00:00
3498,Warephase,Versie Hillebrand,versie@piedpiper.com,elisa@warephase.com,Won,MG Special,50,2017-06-17 00:00:00,2019-10-01 00:00:00
3499,Konex,Kary Hendrixson,kary@piedpiper.com,delila@konex.com,Lost,GTX Basic,300,2017-06-17 00:00:00,2018-11-29 00:00:00
3500,Betatech,Jonathan Berthelot,jonathan@piedpiper.com,genie@betatech.com,Lost,GTXPro,,2017-06-17 00:00:00,2017-12-13 00:00:00
3501,Scotfind,Kary Hendrixson,kary@piedpiper.com,gordon@scotfind.com,Won,GTXPro,4869,2017-06-17 00:00:00,2018-11-14 00:00:00
3502,Lexiqvolax,Maureen Marcano,maureen@piedpiper.com,darryl@lexiqvolax.com,Won,GTX Plus Basic,805,2017-06-17 00:00:00,2018-12-08 00:00:00
3503,Bioholding,Lajuana Vencill,lajuana@piedpiper.com,bryan@bioholding.com,Lost,GTX Basic,61,2017-06-17 00:00:00,2019-04-14 00:00:00
3504,Sunnamplex,Hayden Neloms,hayden@piedpiper.com,maxie@sunnamplex.com,Won,GTX Plus Basic,1170,2017-06-17 00:00:00,2019-08-17 00:00:00
3505,Sumace,Donn Cantrell,donn@piedpiper.com,ursula@sumace.com,Won,GTX Plus Pro,,2017-06-17 00:00:00,2019-02-09 00:00:00
3506,Inity,Darcel Schlecht,darcel@piedpiper.com,palmira@inity.com,In Progress,GTX Plus Basic,61,2017-06-17 00:00:00,2017-12-08 00:00:00
3507,Gogozoom,Marty Freudenburg,marty@piedpiper.com,salina@gogozoom.com,Won,GTX Basic,574,2017-06-17 00:00:00,2018-05-15 00:00:00
3508,Rangreen,Marty Freudenburg,marty@piedpiper.com,darrel@rangreen.com,Lost,MG Advanced,588,2017-06-17 00:00:00,2018-07-19 00:00:00
3509,Nam-zim,Vicki Laflamme,vicki@piedpiper.com,garfield@nam-zim.com,Won,MG Special,55,2017-06-17 00:00:00,2017-07-16 00:00:00
3510,Globex Corporation,Jonathan Berthelot,jonathan@piedpiper.com,yolando@globexcorporation.com,Lost,GTX Basic,4631,2017-06-18 00:00:00,2018-05-20 00:00:00
3511,Zumgoity,Cecily Lampkin,cecily@piedpiper.com,israel@zumgoity.com,Won,MG Advanced,3267,2017-06-18 00:00:00,2018-10-22 00:00:00
3512,Finjob,Rosalina Dieter,rosalina@piedpiper.com,belinda@finjob.com,Won,MG Advanced,,2017-06-18 00:00:00,2018-11-05 00:00:00
3513,Finhigh,Marty Freudenburg,marty@piedpiper.com,mellie@finhigh.com,Won,MG Special,,2017-06-18 00:00:00,2019-08-22 00:00:00
3514,Donquadtech,Boris Faz,boris@piedpiper.com,malissa@donquadtech.com,Lost,GTX Plus Pro,492,2017-06-18 00:00:00,2017-10-09 00:00:00
3515,Konex,Daniell Hammack,daniell@piedpiper.com,delila@konex.com,Won,GTXPro,5676,2017-06-18 00:00:00,2018-07-10 00:00:00
3516,dambase,Corliss Cosme,corliss@piedpiper.com,darwin@dambase.com,In Progress,GTXPro,4667,2017-06-18 00:00:00,2019-03-20 00:00:00
3517,Green-Plus,James Ascencio,james@piedpiper.com,lavone@green-plus.com,Lost,GTX Basic,3180,2017-06-18 00:00:00,2019-06-09 00:00:00
3518,Ron-tech,Boris Faz,boris@piedpiper.com,kelly@ron-tech.com,In Progress,GTX Plus Pro,4514,2017-06-18 00:00:00,2019-10-12 00:00:00
3519,Plusstrip,Vicki Laflamme,vicki@piedpiper.com,deanne@plusstrip.com,Won,MG Special,55,2017-06-18 00:00:00,2018-09-09 00:00:00
3520,Globex Corporation,Anna Snelling,anna@piedpiper.com,yolando@globexcorporation.com,Won,MG Special,55,2017-06-18 00:00:00,2017-10-14 00:00:00
3521,J-Texon,James Ascencio,james@piedpiper.com,winston@j-texon.com,Won,GTXPro,,2017-06-18 00:00:00,2019-07-17 00:00:00
3522,Codehow,Moses Frase,moses@piedpiper.com,justine@codehow.com,Lost,GTX Plus Pro,1037,2017-06-18 00:00:00,2019-01-04 00:00:00
3523,Doncon,Moses Frase,moses@piedpiper.com,jackie@doncon.com,In Progress,GTX Basic,4631,2017-06-18 00:00:00,2019-05-04 00:00:00
3524,Streethex,James Ascencio,james@piedpiper.com,junko@streethex.com,In Progress,GTX Basic,493,2017-06-18 00:00:00,2017-06-28 00:00:00
3525,Treequote,Versie Hillebrand,versie@piedpiper.com,benny@treequote.com,Won,MG Advanced,,2017-06-18 00:00:00,2018-08-06 00:00:00
3526,Kinnamplus,Daniell Hammack,daniell@piedpiper.com,monte@kinnamplus.com,Won,GTXPro,5544,2017-06-18 00:00:00,2019-12-14 00:00:00
3527,Statholdings,Anna Snelling,anna@piedpiper.com,verna@statholdings.com,Lost,MG Special,1000,2017-06-18 00:00:00,2018-09-16 00:00:00
3528,Plussunin,Donn Cantrell,donn@piedpiper.com,terry@plussunin.com,Won,MG Advanced,3091,2017-06-18 00:00:00,2019-05-26 00:00:00
3529,Groovestreet,James Ascencio,james@piedpiper.com,natisha@groovestreet.com,Won,GTX Plus Pro,5745,2017-06-18 00:00:00,2019-11-19 00:00:00
3530,Bioholding,Gladys Colclough,gladys@piedpiper.com,bryan@bioholding.com,Lost,MG Special,,2017-06-18 00:00:00,2018-12-12 00:00:00
3531,Genco Pura Olive Oil Company,Darcel Schlecht,darcel@piedpiper.com,karole@gencopuraoliveoilcompany.com,Lost,MG Advanced,500,2017-06-18 00:00:00,2018-08-01 00:00:00
3532,J-Texon,Kary Hendrixson,kary@piedpiper.com,winston@j-texon.com,Lost,GTX Basic,493,2017-06-18 00:00:00,2019-10-31 00:00:00
3533,Dontechi,Darcel Schlecht,darcel@piedpiper.com,kristle@dontechi.com,Won,GTXPro,,2017-06-18 00:00:00,2018-07-04 00:00:00
3534,Condax,Gladys Colclough,gladys@piedpiper.com,golda@condax.com,Won,MG Advanced,3298,2017-06-18 00:00:00,2019-08-23 00:00:00
3535,Xx-holding,Maureen Marcano,maureen@piedpiper.com,shemeka@xx-holding.com,Won,MG Advanced,3106,2017-06-19 00:00:00,2019-09-09 00:00:00
3536,Goodsilron,James Ascencio,james@piedpiper.com,claribel@goodsilron.com,Lost,GTX Plus Basic,1000,2017-06-19 00:00:00,2018-07-19 00:00:00
3537,Funholding,Kary Hendrixson,kary@piedpiper.com,ying@funholding.com,In Progress,GTXPro,5169,2017-06-19 00:00:00,2018-03-09 00:00:00
3538,Kan-code,Markita Hansen,markita@piedpiper.com,kenton@kan-code.com,Lost,MG Advanced,589,2017-06-19 00:00:00,2019-06-29 00:00:00
3539,Bluth Company,Rosie Papadopoulos,rosie@piedpiper.com,antionette@bluthcompany.com,Lost,MG Advanced,2000,2017-06-19 00:00:00,2019-11-27 00:00:00
3540,Kan-code,Daniell Hammack,daniell@piedpiper.com,kenton@kan-code.com,Lost,GTXPro,1180,2017-06-19 00:00:00,2017-09-05 00:00:00
3541,Condax,Hayden Neloms,hayden@piedpiper.com,golda@condax.com,In Progress,MG Advanced,487,2017-06-19 00:00:00,2018-08-04 00:00:00
